channel,message_id,subscribers,channel_type,published_at,checkpoint_min,measured_at,actual_age_min,views,reactions,forwards,source
tweetychannel,409623,774907,social_entertainment,2026-08-02T14:47:02+00:00,5,2026-08-02T14:52:15.308614+00:00,5.03,2040,0,0,telegram
tweetychannel,409623,774907,social_entertainment,2026-08-02T14:47:02+00:00,10,2026-08-02T14:57:24.238547+00:00,10.17,4072,0,0,telegram
tweetychannel,409623,774907,social_entertainment,2026-08-02T14:47:02+00:00,20,2026-08-02T15:08:22.179622+00:00,21.14,5093,0,34,telegram
tweetychannel,409623,774907,social_entertainment,2026-08-02T14:47:02+00:00,30,2026-08-02T15:17:24.701906+00:00,30.18,7115,0,34,telegram
tweetychannel,409624,774907,social_entertainment,2026-08-02T14:47:12+00:00,5,2026-08-02T14:53:32.347833+00:00,6.14,2047,41,34,telegram
tweetychannel,409624,774907,social_entertainment,2026-08-02T14:47:12+00:00,10,2026-08-02T14:57:24.238084+00:00,10.01,4077,66,34,telegram
tweetychannel,409624,774907,social_entertainment,2026-08-02T14:47:12+00:00,20,2026-08-02T15:08:22.179611+00:00,20.98,6101,102,34,telegram
tweetychannel,409624,774907,social_entertainment,2026-08-02T14:47:12+00:00,30,2026-08-02T15:17:24.701894+00:00,30.01,7120,125,68,telegram
tweetychannel,409625,774907,social_entertainment,2026-08-02T14:47:40+00:00,5,2026-08-02T14:53:32.347777+00:00,5.68,2042,57,1,telegram
tweetychannel,409625,774907,social_entertainment,2026-08-02T14:47:40+00:00,10,2026-08-02T14:59:22.460939+00:00,11.51,4081,75,35,telegram
tweetychannel,409625,774907,social_entertainment,2026-08-02T14:47:40+00:00,20,2026-08-02T15:08:22.179560+00:00,20.51,6107,94,35,telegram
tweetychannel,409625,774907,social_entertainment,2026-08-02T14:47:40+00:00,30,2026-08-02T15:18:41.930724+00:00,30.84,8133,108,35,telegram
footballiapp,493145,49742,sport,2026-08-02T14:49:52+00:00,5,2026-08-02T14:55:59.575510+00:00,6.05,94,0,1,telegram
footballiapp,493145,49742,sport,2026-08-02T14:49:52+00:00,10,2026-08-02T15:00:32.362733+00:00,10.6,125,0,1,telegram
footballiapp,493145,49742,sport,2026-08-02T14:49:52+00:00,20,2026-08-02T15:10:49.747422+00:00,20.89,278,1,2,telegram
footballiapp,493145,49742,sport,2026-08-02T14:49:52+00:00,30,2026-08-02T15:21:09.010108+00:00,31.21,371,2,3,telegram
tweetfrsi,21586,663661,entertainment,2026-08-02T14:50:10+00:00,5,2026-08-02T14:56:04.061990+00:00,5.75,856,19,6,telegram
tweetfrsi,21586,663661,entertainment,2026-08-02T14:50:10+00:00,10,2026-08-02T15:00:36.671265+00:00,10.3,1316,24,8,telegram
tweetfrsi,21586,663661,entertainment,2026-08-02T14:50:10+00:00,20,2026-08-02T15:10:54.148583+00:00,20.59,2230,37,10,telegram
tweetfrsi,21586,663661,entertainment,2026-08-02T14:50:10+00:00,30,2026-08-02T15:21:13.208332+00:00,30.91,2933,44,10,telegram
digiato,111019,111106,technology,2026-08-02T14:50:18+00:00,5,2026-08-02T14:55:56.630300+00:00,5.62,561,7,3,telegram
digiato,111019,111106,technology,2026-08-02T14:50:18+00:00,10,2026-08-02T15:00:29.516434+00:00,10.16,872,10,6,telegram
digiato,111019,111106,technology,2026-08-02T14:50:18+00:00,20,2026-08-02T15:10:46.793547+00:00,20.45,1244,16,11,telegram
digiato,111019,111106,technology,2026-08-02T14:50:18+00:00,30,2026-08-02T15:21:06.214697+00:00,30.78,1521,20,11,telegram
eghtesadonline,354154,75239,economy,2026-08-02T14:50:45+00:00,5,2026-08-02T14:56:02.583034+00:00,5.17,623,7,6,telegram
eghtesadonline,354154,75239,economy,2026-08-02T14:50:45+00:00,10,2026-08-02T15:01:52.232754+00:00,11.0,1089,16,6,telegram
eghtesadonline,354154,75239,economy,2026-08-02T14:50:45+00:00,20,2026-08-02T15:10:52.726321+00:00,20.0,1620,27,10,telegram
eghtesadonline,354154,75239,economy,2026-08-02T14:50:45+00:00,30,2026-08-02T15:21:11.807425+00:00,30.33,2157,29,13,telegram
varzesh3,298724,1296311,sport,2026-08-02T14:51:51+00:00,5,2026-08-02T14:57:18.465424+00:00,5.36,11311,0,2,telegram
varzesh3,298724,1296311,sport,2026-08-02T14:51:51+00:00,10,2026-08-02T15:03:08.005054+00:00,11.18,20634,0,36,telegram
varzesh3,298724,1296311,sport,2026-08-02T14:51:51+00:00,20,2026-08-02T15:12:08.369822+00:00,20.19,31003,0,36,telegram
varzesh3,298724,1296311,sport,2026-08-02T14:51:51+00:00,30,2026-08-02T15:22:27.472763+00:00,30.51,40339,0,37,telegram
tweetychannel,409626,774907,social_entertainment,2026-08-02T14:52:40+00:00,5,2026-08-02T14:59:22.460661+00:00,6.51,3062,59,0,telegram
tweetychannel,409626,774907,social_entertainment,2026-08-02T14:52:40+00:00,10,2026-08-02T15:03:13.783146+00:00,10.37,4070,73,0,telegram
tweetychannel,409626,774907,social_entertainment,2026-08-02T14:52:40+00:00,20,2026-08-02T15:13:32.050912+00:00,20.66,6101,93,0,telegram
tweetychannel,409626,774907,social_entertainment,2026-08-02T14:52:40+00:00,30,2026-08-02T15:23:50.678669+00:00,30.98,7120,105,0,telegram
akharinkhabar,623853,1959423,general_news,2026-08-02T14:54:37+00:00,5,2026-08-02T15:00:40.819484+00:00,5.85,2995,0,5,telegram
akharinkhabar,623853,1959423,general_news,2026-08-02T14:54:37+00:00,10,2026-08-02T15:05:49.607097+00:00,10.99,5047,0,6,telegram
akharinkhabar,623853,1959423,general_news,2026-08-02T14:54:37+00:00,20,2026-08-02T15:14:51.159900+00:00,20.01,7084,0,7,telegram
akharinkhabar,623853,1959423,general_news,2026-08-02T14:54:37+00:00,30,2026-08-02T15:25:09.564827+00:00,30.32,9144,0,7,telegram
akharinkhabar,623854,1959423,general_news,2026-08-02T14:55:20+00:00,5,2026-08-02T15:00:40.819027+00:00,5.13,2528,0,3,telegram
akharinkhabar,623854,1959423,general_news,2026-08-02T14:55:20+00:00,10,2026-08-02T15:05:49.607028+00:00,10.27,4588,0,3,telegram
akharinkhabar,623854,1959423,general_news,2026-08-02T14:55:20+00:00,20,2026-08-02T15:16:08.602526+00:00,20.59,7632,0,3,telegram
akharinkhabar,623854,1959423,general_news,2026-08-02T14:55:20+00:00,30,2026-08-02T15:26:26.817929+00:00,30.9,9689,0,3,telegram
tweetychannel,409627,774907,social_entertainment,2026-08-02T14:55:33+00:00,5,2026-08-02T15:01:56.545911+00:00,6.2,2045,105,1,telegram
tweetychannel,409627,774907,social_entertainment,2026-08-02T14:55:33+00:00,10,2026-08-02T15:05:48.174746+00:00,10.06,3050,126,1,telegram
tweetychannel,409627,774907,social_entertainment,2026-08-02T14:55:33+00:00,20,2026-08-02T15:16:07.154745+00:00,20.37,5083,161,1,telegram
tweetychannel,409627,774907,social_entertainment,2026-08-02T14:55:33+00:00,30,2026-08-02T15:26:25.398937+00:00,30.68,6104,175,1,telegram
akharinkhabar,623855,1959423,general_news,2026-08-02T14:55:48+00:00,5,2026-08-02T15:01:57.957708+00:00,5.95,2185,0,2,telegram
akharinkhabar,623855,1959423,general_news,2026-08-02T14:55:48+00:00,10,2026-08-02T15:07:06.631703+00:00,11.09,4237,0,2,telegram
akharinkhabar,623855,1959423,general_news,2026-08-02T14:55:48+00:00,20,2026-08-02T15:16:08.602517+00:00,20.12,7279,0,2,telegram
akharinkhabar,623855,1959423,general_news,2026-08-02T14:55:48+00:00,30,2026-08-02T15:26:26.817920+00:00,30.43,9333,0,2,telegram
thezoomit,98270,129359,technology,2026-08-02T14:59:06+00:00,5,2026-08-02T15:04:19.444640+00:00,5.22,526,4,4,telegram
thezoomit,98270,129359,technology,2026-08-02T14:59:06+00:00,10,2026-08-02T15:09:28.207254+00:00,10.37,779,7,7,telegram
thezoomit,98270,129359,technology,2026-08-02T14:59:06+00:00,20,2026-08-02T15:19:47.674887+00:00,20.69,1093,11,9,telegram
thezoomit,98270,129359,technology,2026-08-02T14:59:06+00:00,30,2026-08-02T15:30:42.332928+00:00,31.6,1350,13,9,telegram
thezoomit,98271,129359,technology,2026-08-02T14:59:06+00:00,5,2026-08-02T15:04:19.444632+00:00,5.22,557,0,4,telegram
thezoomit,98271,129359,technology,2026-08-02T14:59:06+00:00,10,2026-08-02T15:09:28.207242+00:00,10.37,810,0,7,telegram
thezoomit,98271,129359,technology,2026-08-02T14:59:06+00:00,20,2026-08-02T15:19:47.674154+00:00,20.69,1155,0,9,telegram
thezoomit,98271,129359,technology,2026-08-02T14:59:06+00:00,30,2026-08-02T15:30:42.332919+00:00,31.6,1444,0,9,telegram
thezoomit,98272,129359,technology,2026-08-02T14:59:06+00:00,5,2026-08-02T15:04:19.444622+00:00,5.22,587,0,4,telegram
thezoomit,98272,129359,technology,2026-08-02T14:59:06+00:00,10,2026-08-02T15:09:28.207234+00:00,10.37,841,0,7,telegram
thezoomit,98272,129359,technology,2026-08-02T14:59:06+00:00,20,2026-08-02T15:19:47.674144+00:00,20.69,1157,0,9,telegram
thezoomit,98272,129359,technology,2026-08-02T14:59:06+00:00,30,2026-08-02T15:30:42.332911+00:00,31.6,1448,0,9,telegram
thezoomit,98273,129359,technology,2026-08-02T14:59:06+00:00,5,2026-08-02T15:04:19.444191+00:00,5.22,527,0,4,telegram
thezoomit,98273,129359,technology,2026-08-02T14:59:06+00:00,10,2026-08-02T15:09:28.207222+00:00,10.37,841,0,7,telegram
thezoomit,98273,129359,technology,2026-08-02T14:59:06+00:00,20,2026-08-02T15:19:47.674092+00:00,20.69,1188,0,9,telegram
thezoomit,98273,129359,technology,2026-08-02T14:59:06+00:00,30,2026-08-02T15:30:42.332902+00:00,31.6,1447,0,9,telegram
thezoomit,98274,129359,technology,2026-08-02T14:59:06+00:00,5,2026-08-02T15:04:19.444181+00:00,5.22,617,0,4,telegram
thezoomit,98274,129359,technology,2026-08-02T14:59:06+00:00,10,2026-08-02T15:09:28.207213+00:00,10.37,871,0,7,telegram
thezoomit,98274,129359,technology,2026-08-02T14:59:06+00:00,20,2026-08-02T15:19:47.674074+00:00,20.69,1217,0,9,telegram
thezoomit,98274,129359,technology,2026-08-02T14:59:06+00:00,30,2026-08-02T15:30:42.332892+00:00,31.6,1536,0,9,telegram
thezoomit,98275,129359,technology,2026-08-02T14:59:07+00:00,5,2026-08-02T15:04:19.444165+00:00,5.2,557,0,4,telegram
thezoomit,98275,129359,technology,2026-08-02T14:59:07+00:00,10,2026-08-02T15:09:28.207198+00:00,10.35,902,0,7,telegram
thezoomit,98275,129359,technology,2026-08-02T14:59:07+00:00,20,2026-08-02T15:19:47.674002+00:00,20.67,1252,0,9,telegram
thezoomit,98275,129359,technology,2026-08-02T14:59:07+00:00,30,2026-08-02T15:30:42.332881+00:00,31.59,1570,0,9,telegram
thezoomit,98276,129359,technology,2026-08-02T14:59:07+00:00,5,2026-08-02T15:04:19.443101+00:00,5.2,618,0,4,telegram
thezoomit,98276,129359,technology,2026-08-02T14:59:07+00:00,10,2026-08-02T15:09:28.204938+00:00,10.35,872,0,7,telegram
thezoomit,98276,129359,technology,2026-08-02T14:59:07+00:00,20,2026-08-02T15:19:47.673159+00:00,20.67,1252,0,9,telegram
thezoomit,98276,129359,technology,2026-08-02T14:59:07+00:00,30,2026-08-02T15:30:42.332809+00:00,31.59,1602,0,9,telegram
khabarfouri,555896,4814534,general_news,2026-08-02T14:59:30+00:00,5,2026-08-02T15:05:39.498074+00:00,6.11,2688,0,0,telegram
khabarfouri,555896,4814534,general_news,2026-08-02T14:59:30+00:00,10,2026-08-02T15:10:48.250670+00:00,11.25,4800,0,0,telegram
khabarfouri,555896,4814534,general_news,2026-08-02T14:59:30+00:00,20,2026-08-02T15:19:50.639173+00:00,20.29,6989,0,0,telegram
khabarfouri,555896,4814534,general_news,2026-08-02T14:59:30+00:00,30,2026-08-02T15:30:45.176301+00:00,31.2,9729,0,0,telegram
footballiapp,493146,49742,sport,2026-08-02T14:59:58+00:00,5,2026-08-02T15:05:40.984085+00:00,5.64,86,0,5,telegram
footballiapp,493146,49742,sport,2026-08-02T14:59:58+00:00,10,2026-08-02T15:10:49.746357+00:00,10.79,142,0,6,telegram
footballiapp,493146,49742,sport,2026-08-02T14:59:58+00:00,20,2026-08-02T15:21:09.010091+00:00,21.11,331,1,8,telegram
footballiapp,493146,49742,sport,2026-08-02T14:59:58+00:00,30,2026-08-02T15:30:46.580709+00:00,30.74,391,1,8,telegram
tweetychannel,409628,774907,social_entertainment,2026-08-02T15:00:20+00:00,5,2026-08-02T15:05:48.174424+00:00,5.27,1021,76,0,telegram
tweetychannel,409628,774907,social_entertainment,2026-08-02T15:00:20+00:00,10,2026-08-02T15:10:56.964184+00:00,10.42,3047,98,0,telegram
tweetychannel,409628,774907,social_entertainment,2026-08-02T15:00:20+00:00,20,2026-08-02T15:21:16.001598+00:00,20.74,5081,128,0,telegram
tweetychannel,409628,774907,social_entertainment,2026-08-02T15:00:20+00:00,30,2026-08-02T15:30:53.754428+00:00,30.37,6098,137,0,telegram
tweetychannel,409629,774907,social_entertainment,2026-08-02T15:01:01+00:00,5,2026-08-02T15:07:05.233281+00:00,5.88,6,1,0,telegram
tweetychannel,409629,774907,social_entertainment,2026-08-02T15:01:01+00:00,10,2026-08-02T15:12:14.119674+00:00,11.02,17,1,0,telegram
tweetychannel,409629,774907,social_entertainment,2026-08-02T15:01:01+00:00,20,2026-08-02T15:21:16.001587+00:00,20.06,1028,1,0,telegram
tweetychannel,409629,774907,social_entertainment,2026-08-02T15:01:01+00:00,30,2026-08-02T15:32:11.128486+00:00,30.97,1034,1,0,telegram
thezoomit,98277,129359,technology,2026-08-02T15:01:02+00:00,5,2026-08-02T15:06:53.857612+00:00,5.86,565,4,4,telegram
thezoomit,98277,129359,technology,2026-08-02T15:01:02+00:00,10,2026-08-02T15:12:02.622108+00:00,11.01,847,5,6,telegram
thezoomit,98277,129359,technology,2026-08-02T15:01:02+00:00,20,2026-08-02T15:21:04.780153+00:00,20.04,1163,7,6,telegram
thezoomit,98277,129359,technology,2026-08-02T15:01:02+00:00,30,2026-08-02T15:31:59.500434+00:00,30.95,1573,9,6,telegram
akharinkhabar,623856,1959423,general_news,2026-08-02T15:01:07+00:00,5,2026-08-02T15:07:06.631695+00:00,5.78,3074,0,0,telegram
akharinkhabar,623856,1959423,general_news,2026-08-02T15:01:07+00:00,10,2026-08-02T15:12:15.520965+00:00,10.92,5105,0,0,telegram
akharinkhabar,623856,1959423,general_news,2026-08-02T15:01:07+00:00,20,2026-08-02T15:22:34.759472+00:00,21.24,7168,0,0,telegram
akharinkhabar,623856,1959423,general_news,2026-08-02T15:01:07+00:00,30,2026-08-02T15:32:12.615004+00:00,30.87,10251,0,0,telegram
akharinkhabar,623857,1959423,general_news,2026-08-02T15:01:07+00:00,5,2026-08-02T15:07:06.631686+00:00,5.78,3072,0,0,telegram
akharinkhabar,623857,1959423,general_news,2026-08-02T15:01:07+00:00,10,2026-08-02T15:12:15.520956+00:00,10.92,5104,0,0,telegram
akharinkhabar,623857,1959423,general_news,2026-08-02T15:01:07+00:00,20,2026-08-02T15:22:34.759464+00:00,21.24,7166,0,0,telegram
akharinkhabar,623857,1959423,general_news,2026-08-02T15:01:07+00:00,30,2026-08-02T15:32:12.614996+00:00,30.87,10252,0,0,telegram
akharinkhabar,623858,1959423,general_news,2026-08-02T15:01:07+00:00,5,2026-08-02T15:07:06.631674+00:00,5.78,2073,0,0,telegram
akharinkhabar,623858,1959423,general_news,2026-08-02T15:01:07+00:00,10,2026-08-02T15:12:15.520941+00:00,10.92,5103,0,0,telegram
akharinkhabar,623858,1959423,general_news,2026-08-02T15:01:07+00:00,20,2026-08-02T15:22:34.759454+00:00,21.24,8198,0,0,telegram
akharinkhabar,623858,1959423,general_news,2026-08-02T15:01:07+00:00,30,2026-08-02T15:32:12.614984+00:00,30.87,10249,0,0,telegram
akharinkhabar,623859,1959423,general_news,2026-08-02T15:01:07+00:00,5,2026-08-02T15:07:06.631435+00:00,5.78,3074,0,0,telegram
akharinkhabar,623859,1959423,general_news,2026-08-02T15:01:07+00:00,10,2026-08-02T15:12:15.520887+00:00,10.92,5105,0,0,telegram
akharinkhabar,623859,1959423,general_news,2026-08-02T15:01:07+00:00,20,2026-08-02T15:22:34.759441+00:00,21.24,7198,0,0,telegram
akharinkhabar,623859,1959423,general_news,2026-08-02T15:01:07+00:00,30,2026-08-02T15:32:12.614158+00:00,30.87,10251,0,0,telegram
tweetfrsi,21587,663661,entertainment,2026-08-02T15:04:41+00:00,5,2026-08-02T15:10:54.148262+00:00,6.07,914,42,6,telegram
tweetfrsi,21587,663661,entertainment,2026-08-02T15:04:41+00:00,10,2026-08-02T15:16:04.253513+00:00,11.24,1377,58,7,telegram
tweetfrsi,21587,663661,entertainment,2026-08-02T15:04:41+00:00,20,2026-08-02T15:25:05.339199+00:00,20.26,2078,75,7,telegram
tweetfrsi,21587,663661,entertainment,2026-08-02T15:04:41+00:00,30,2026-08-02T15:35:59.836535+00:00,31.17,2687,96,7,telegram
akharinkhabar,623860,1959423,general_news,2026-08-02T15:05:31+00:00,5,2026-08-02T15:10:58.378549+00:00,5.24,2047,0,0,telegram
akharinkhabar,623860,1959423,general_news,2026-08-02T15:05:31+00:00,10,2026-08-02T15:16:08.602487+00:00,10.4,4104,0,0,telegram
akharinkhabar,623860,1959423,general_news,2026-08-02T15:05:31+00:00,20,2026-08-02T15:26:26.817895+00:00,20.71,7170,0,0,telegram
akharinkhabar,623860,1959423,general_news,2026-08-02T15:05:31+00:00,30,2026-08-02T15:36:04.080537+00:00,30.33,10238,0,0,telegram
akharinkhabar,623861,1959423,general_news,2026-08-02T15:05:31+00:00,5,2026-08-02T15:10:58.378280+00:00,5.24,2046,0,0,telegram
akharinkhabar,623861,1959423,general_news,2026-08-02T15:05:31+00:00,10,2026-08-02T15:16:08.602209+00:00,10.4,4100,0,0,telegram
akharinkhabar,623861,1959423,general_news,2026-08-02T15:05:31+00:00,20,2026-08-02T15:26:26.817621+00:00,20.71,7169,0,0,telegram
akharinkhabar,623861,1959423,general_news,2026-08-02T15:05:31+00:00,30,2026-08-02T15:36:04.080137+00:00,30.33,10233,0,0,telegram
tweetychannel,409630,774907,social_entertainment,2026-08-02T15:06:45+00:00,5,2026-08-02T15:12:14.119603+00:00,5.29,2039,77,0,telegram
tweetychannel,409630,774907,social_entertainment,2026-08-02T15:06:45+00:00,10,2026-08-02T15:17:24.701855+00:00,10.46,3062,114,0,telegram
tweetychannel,409630,774907,social_entertainment,2026-08-02T15:06:45+00:00,20,2026-08-02T15:27:42.324732+00:00,20.76,5080,153,34,telegram
tweetychannel,409630,774907,social_entertainment,2026-08-02T15:06:45+00:00,30,2026-08-02T15:37:19.768535+00:00,30.39,5094,184,34,telegram
tweetychannel,409631,774907,social_entertainment,2026-08-02T15:07:08+00:00,5,2026-08-02T15:13:32.050659+00:00,6.19,2048,105,0,telegram
tweetychannel,409631,774907,social_entertainment,2026-08-02T15:07:08+00:00,10,2026-08-02T15:17:24.701840+00:00,10.08,3066,135,0,telegram
tweetychannel,409631,774907,social_entertainment,2026-08-02T15:07:08+00:00,20,2026-08-02T15:27:42.324039+00:00,20.38,5085,174,0,telegram
tweetychannel,409631,774907,social_entertainment,2026-08-02T15:07:08+00:00,30,2026-08-02T15:37:19.768512+00:00,30.0,6096,208,0,telegram
tweetychannel,409632,774907,social_entertainment,2026-08-02T15:09:08+00:00,5,2026-08-02T15:14:49.735811+00:00,5.49,2048,14,38,telegram
tweetychannel,409632,774907,social_entertainment,2026-08-02T15:09:08+00:00,10,2026-08-02T15:19:59.131844+00:00,10.66,4077,16,72,telegram
tweetychannel,409632,774907,social_entertainment,2026-08-02T15:09:08+00:00,20,2026-08-02T15:30:53.754411+00:00,21.57,5095,20,141,telegram
tweetychannel,409632,774907,social_entertainment,2026-08-02T15:09:08+00:00,30,2026-08-02T15:39:54.850448+00:00,30.59,6106,26,141,telegram
tweetychannel,409633,774907,social_entertainment,2026-08-02T15:11:25+00:00,5,2026-08-02T15:17:24.700951+00:00,5.8,2061,246,1,telegram
tweetychannel,409633,774907,social_entertainment,2026-08-02T15:11:25+00:00,10,2026-08-02T15:22:33.331452+00:00,10.94,4078,342,1,telegram
tweetychannel,409633,774907,social_entertainment,2026-08-02T15:11:25+00:00,20,2026-08-02T15:32:11.128460+00:00,20.57,5097,471,1,telegram
tweetychannel,409633,774907,social_entertainment,2026-08-02T15:11:25+00:00,30,2026-08-02T15:42:29.482290+00:00,30.88,6115,536,1,telegram
akharinkhabar,623862,1959423,general_news,2026-08-02T15:11:29+00:00,5,2026-08-02T15:17:26.126258+00:00,5.73,2035,0,0,telegram
akharinkhabar,623862,1959423,general_news,2026-08-02T15:11:29+00:00,10,2026-08-02T15:22:34.759036+00:00,10.87,4083,0,0,telegram
akharinkhabar,623862,1959423,general_news,2026-08-02T15:11:29+00:00,20,2026-08-02T15:32:12.613854+00:00,20.5,7156,0,1,telegram
akharinkhabar,623862,1959423,general_news,2026-08-02T15:11:29+00:00,30,2026-08-02T15:42:30.880819+00:00,30.81,10204,0,1,telegram
tweetychannel,409634,774907,social_entertainment,2026-08-02T15:12:22+00:00,5,2026-08-02T15:18:41.930680+00:00,6.14,2058,64,1,telegram
tweetychannel,409634,774907,social_entertainment,2026-08-02T15:12:22+00:00,10,2026-08-02T15:23:50.678637+00:00,11.28,3076,91,1,telegram
tweetychannel,409634,774907,social_entertainment,2026-08-02T15:12:22+00:00,20,2026-08-02T15:33:28.555796+00:00,20.91,5094,118,35,telegram
tweetychannel,409634,774907,social_entertainment,2026-08-02T15:12:22+00:00,30,2026-08-02T15:43:46.355024+00:00,31.21,6110,142,35,telegram
tweetychannel,409635,774907,social_entertainment,2026-08-02T15:12:33+00:00,5,2026-08-02T15:18:41.930664+00:00,5.96,2059,46,1,telegram
tweetychannel,409635,774907,social_entertainment,2026-08-02T15:12:33+00:00,10,2026-08-02T15:23:50.678623+00:00,11.1,4078,65,1,telegram
tweetychannel,409635,774907,social_entertainment,2026-08-02T15:12:33+00:00,20,2026-08-02T15:33:28.555785+00:00,20.73,5098,88,36,telegram
tweetychannel,409635,774907,social_entertainment,2026-08-02T15:12:33+00:00,30,2026-08-02T15:43:46.354948+00:00,31.03,6118,105,36,telegram
tweetychannel,409636,774907,social_entertainment,2026-08-02T15:13:09+00:00,5,2026-08-02T15:18:41.929430+00:00,5.36,2054,80,1,telegram
tweetychannel,409636,774907,social_entertainment,2026-08-02T15:13:09+00:00,10,2026-08-02T15:23:50.678086+00:00,10.5,4076,110,1,telegram
tweetychannel,409636,774907,social_entertainment,2026-08-02T15:13:09+00:00,20,2026-08-02T15:33:28.555547+00:00,20.13,5097,147,35,telegram
